GRUPO;CONSULTA_PORTAL;TIPO_CONSULTA;FILTRO;CAMPO_PORTAL;PERMITE_SELECAO;PERMITE_CLIQUE;POSSUI_TOOTIP;TOOLTIP_DESCRICAO_PORTAL;OBSERVACAO;ORIGEM_DADOS;CAMPO_ORIGEM_DADOS;DIMENSAO_ORIGEM_DADOS;PERIODICIDADE_ATUALIZACAO_PORTAL;FREQUENCIA_ATUALIZACAO_PORTAL;HORARIO_ATUALIZACAO_PORTAL
Receita;Receita;Pesquisa Avançada;Checkbox;Tipo de Receita;sim;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Tipo Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Checkbox;Origem;sim;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Origem Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Checkbox;Categoria Econômica da Receita;sim;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Categoria Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Checkbox;Espécie ;sim;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Espécie Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Checkbox;Item da Receita;sim;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Item Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Checkbox;Fonte de Recursos;sim;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Fonte Recurso - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >>  Dados da Receita Orçamentária;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Checkbox;Natureza Jurídica;sim;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Natureza Jurídica Unid Orçam - Desc;Unidade Orçamentária;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Checkbox;Órgão;sim;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Unidade Orçamentária - nome;Unidade Orçamentária;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Desdobramento 1;não;não;sim;Desdobramento para identificação de peculiaridades de cada receita.;Receita-classificação a partir de 2018;armazém SIAFI;Nível 1 - Desdobramento - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Cód do Desdobramento 1;não;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Nível 1 - Desdobramento - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Desdobramento 2;não;não;sim;Desdobramento para identificação de peculiaridades de cada receita.;Receita-classificação a partir de 2018;armazém SIAFI;Nível 2 - Desdobramento - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Cód do Desdobramento 2;não;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Nível 1 - Desdobramento - Código;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Desdobramento 3;não;não;sim;Desdobramento para identificação de peculiaridades de cada receita.;Receita-classificação a partir de 2018;armazém SIAFI;Nível 3 - Desdobramento - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Cód do Desdobramento 3;não;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Nível 1 - Desdobramento - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Subitem da Receita;não;não;sim;Detalhamento da classificação orçamentária da receita referente ao item de receita.;Receita-classificação a partir de 2018;armazém SIAFI;Subitem Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Cód. do Subitem da Receita;não;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Subitem Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Tipo de Receita;não;não;sim;Identifica o tipo de arrecadação a que se refere a receita. Exemplo, receita de multas e juros, arrecadação principal e etc.;Receita-classificação a partir de 2018;armazém SIAFI;Tipo Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Cód. do Tipo de Receita;não;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Origem Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Origem da Receita;não;não;sim;Detalhamento das categorias econômicas. Identifica a procedência das receitas no momento em que ingressam nos cofres públicos. Ex.: Impostos, taxas e contribuições de melhoria, Contribuições, Operações de crédito, Receita agropecuária, etc;Receita-classificação a partir de 2018;armazém SIAFI;Origem Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Cód. Da origem da Receita;não;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Item Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Categoria Econômica da Receita;não;não;sim;Primeiro nível de classificação orçamentária das receitas, dividindo-as em receitas correntes e receitas de capital.;Receita-classificação a partir de 2018;armazém SIAFI;Categoria Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Cód da Categoria Econômica da Receita;não;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Categoria Receita - Código;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Espécie da Receita;não;não;sim;Nível da classificação vinculado à origem, detalha o fato gerador das receitas. Ex.: dentro da origem de receita “Impostos, taxas e contribuições de melhoria”, podemos identificar as espécies “taxas” e “impostos;Receita-classificação a partir de 2018;armazém SIAFI;Espécie Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Cód. da Espécie da Receita;não;não;não;;Receita-classificação a partir de 2018;armazém SIAFI; Espécie Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Item da Receita;não;não;sim;Detalhamento da classificação orçamentária da receita referente ao tipo de receita;Receita-classificação a partir de 2018;armazém SIAFI;Item Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Cód. do Item da Receita;não;não;não;;Receita-classificação a partir de 2018;armazém SIAFI; Item Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >> Classificação Receita Orçamentária a partir de 2018;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Fonte de Recurso;não;não;sim;Indica a origem do dinheiro arrecadado. Combina a origem do dinheiro às despesas orçamentárias. Esta vinculação visa demonstrar o montante de dinheiro que já está comprometido com o atendimento de determinadas finalidades, e aquele que pode ser livremente alocado.;Receita-classificação a partir de 2018;armazém SIAFI;Fonte Recurso - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >>  Dados da Receita Orçamentária;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Cód. Da Fonte da Receita;não;não;não;;Receita-classificação a partir de 2018;armazém SIAFI;Fonte Recurso - Código;Execução Orçamentária da Receita >> Receita Orçamentária >>  Dados da Receita Orçamentária;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Natureza Jurídica;não;não;sim;Descrição da Natureza Juridíca o qual o órgão executor está incluído;Receita-classificação a partir de 2018;armazém SIAFI;Natureza Jurídica Unid Orçam - Desc;Unidade Orçamentária;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Avançada;Tabela de Resultado;Órgão;não;não;sim;Entidade da administração direta, inclusive fundo ou órgão autônomo e da administração indireta a que o orçamento consigna dotações especificas para realização de seus programas de trabalho.;Receita-classificação a partir de 2018;armazém SIAFI;Unidade Orçamentária - nome;Unidade Orçamentária;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Ano;sim;não;não;;;armazém SIAFI;Ano de exercício;Período Contábil ;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Inicio/Fim;sim;não;não;;;armazém SIAFI;Mês - Númerico;Período Contábil ;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Administração Direta;não;sim;sim;Compreende os órgãos que são gestores das áreas do governo, como Secretária de Estado no Poder Executivo, Tribunal de Contas e a Assembleia Legislativa em outros poderes;;#NA;CAMPO DISPONÍVEL APENAS NO PORTAL ;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Autarquias e Fundações;não;sim;sim;Entidades administrativas autônomas com personalidade jurídica própria, pertencentes a administração indireta, criadas por lei para executar atividades de interesse público. São vinculadas a um órgão da administração direta.;Receita classificação até 2017;#NA;CAMPO DISPONÍVEL APENAS NO PORTAL ;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Empresas Dependentes;não;sim;sim;Empresas controladas pelo Estado, que recebem dele recursos para custear despesas de pessoal e outros gastos de custeio.;Receita classificação até 2017;#NA;CAMPO DISPONÍVEL APENAS NO PORTAL ;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Fundos;não;sim;sim;Instrumento de gestão orçamentária criado por lei, sem personalidade jurídica, destinado a execução de programas específicos, operacionalização de transferências de receitas constitucionais, concessão de financiamentos e garantias à realização de determinados projetos de interesse do Estado.;Receita classificação até 2017;#NA;CAMPO DISPONÍVEL APENAS NO PORTAL ;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Origem da Receita;não;sim;sim;Segundo nível de classificação orçamentária da receita. Identifica a procedência das receitas. Ex.: Receita tributária, operações de crédito, receita agropecuária, transferências, etc.;Receita classificação até 2017;armazém SIAFI;Origem Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >>  Classificação Receita Orçamentária até 2017;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Categoria Econômica da Receita;não;não;sim;Primeiro nível de classificação orçamentária das receitas, dividindo-as em receitas correntes e receitas de capital.;Receita classificação até 2017;armazém SIAFI;Categoria Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >>  Classificação Receita Orçamentária até 2017;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Espécie da Receita;não;sim;sim;Terceiro nível de classificação orçamentária das receitas. Detalha o fato gerador dos ingressos das receitas. Ex.: dentro da origem de receita “Tributária”, podemos identificar as espécies “impostos, taxas e contribuições de melhoria”.;Receita classificação até 2017;armazém SIAFI;Espécie Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >>  Classificação Receita Orçamentária até 2017;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Rubrica da Receita;não;sim;sim;"Quarto nível de classificação orçamentária das receitas. Identifica dentro de cada espécie de receita uma qualificação mais específica. Ex.: dentro da espécie “impostos”, podemos identificar as rubricas “impostos sobre a produção e a circulação; impostos sobre propriedade e renda; etc.”.";Receita classificação até 2017;armazém SIAFI;Rubrica Receita - Descrição;Execução Orçamentária da Receita >> Receita Orçamentária >>  Classificação Receita Orçamentária até 2017;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Receita;Receita;Pesquisa Básica;;Cód. Fonte de Recurso;não;não;não;;Receita classificação até 2017;armazém SIAFI;Fonte de Recurso - Código;Execução Orçamentária da Receita >> Receita Orçamentária >>  Dados da Receita Orçamentária;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
